event_id,customer_id,timestamp_utc,amount_inr,payment_method,failure_reason,hour,weekday,customer_tenure_days,prior_successes,prior_failures,prior_recoveries,contacts_last_7_days,recent_method_failure_rate,degradation_flag,historical_action,action_delay_minutes,recovered_within_72_hours,recovered_amount_inr
175,459,2026-03-07 05:31:50.542108,4910.92,debit_card,insufficient_funds,5,5,17.7,3,2,1,0,0.386,1,LINK_AFTER_2H,122,0,0.0
176,406,2026-03-07 06:23:24.280856,744.32,net_banking,bank_limit_exceeded,6,5,235.3,1,3,0,3,0.48,0,LINK_NEXT_MORNING,577,0,0.0
177,233,2026-03-07 07:14:58.019604,15749.77,debit_card,bank_limit_exceeded,7,5,189.5,4,2,0,2,0.342,0,LINK_NOW,22,0,0.0
178,233,2026-03-07 08:06:31.758352,1636.41,credit_card,bank_limit_exceeded,8,5,189.5,4,2,0,2,0.11,0,NO_CONTACT,0,0,0.0
179,71,2026-03-07 08:58:05.497099,890.38,upi,bank_limit_exceeded,8,5,98.3,1,1,0,3,0.336,0,LINK_NEXT_MORNING,696,0,0.0
180,233,2026-03-07 09:49:39.235847,7564.34,debit_card,card_blocked,9,5,189.5,4,2,0,3,0.349,0,LINK_NEXT_MORNING,662,0,0.0
181,71,2026-03-07 10:41:12.974595,792.8,debit_card,card_blocked,10,5,98.3,1,1,0,0,0.18,0,LINK_NEXT_MORNING,526,0,0.0
182,125,2026-03-07 11:32:46.713343,3838.04,credit_card,insufficient_funds,11,5,176.2,1,4,0,4,0.197,0,HUMAN_REVIEW,119,0,0.0
183,193,2026-03-07 12:24:20.452090,1583.0,upi,risk_declined,12,5,318.6,1,3,0,1,0.214,0,HUMAN_REVIEW,43,0,0.0
184,58,2026-03-07 13:15:54.190838,1594.16,debit_card,insufficient_funds,13,5,17.4,3,0,1,2,0.108,0,HUMAN_REVIEW,44,0,0.0
185,233,2026-03-07 14:07:27.929586,44959.93,credit_card,risk_declined,14,5,189.5,4,2,0,2,0.101,0,HUMAN_REVIEW,64,1,41328.04
186,233,2026-03-07 14:59:01.668334,2890.05,debit_card,bank_limit_exceeded,14,5,189.5,4,2,0,0,0.204,0,LINK_NOW,5,1,2580.69
187,471,2026-03-07 15:50:35.407081,199.0,wallet,insufficient_funds,15,5,68.8,3,2,1,1,0.112,0,LINK_AFTER_2H,120,1,160.08
188,233,2026-03-07 16:42:09.145829,379.78,credit_card,insufficient_funds,16,5,189.5,4,2,0,0,0.301,0,NO_CONTACT,0,1,325.03
189,233,2026-03-07 17:33:42.884577,3333.25,credit_card,temporary_network_issue,17,5,189.5,4,2,0,0,0.192,0,LINK_NEXT_MORNING,641,0,0.0
190,193,2026-03-07 18:25:16.623325,444.81,net_banking,risk_declined,18,5,318.6,1,3,0,1,0.058,0,LINK_AFTER_2H,98,0,0.0
191,71,2026-03-07 19:16:50.362072,1161.67,debit_card,risk_declined,19,5,98.3,1,1,0,0,0.192,0,LINK_NEXT_MORNING,486,0,0.0
192,233,2026-03-07 20:08:24.100820,6543.91,upi,card_blocked,20,5,189.5,4,2,0,0,0.124,0,LINK_NEXT_MORNING,517,0,0.0
193,193,2026-03-07 20:59:57.839568,2012.14,net_banking,risk_declined,20,5,318.6,1,3,0,1,0.255,0,LINK_NOW,25,0,0.0
194,173,2026-03-07 21:51:31.578316,5844.33,credit_card,insufficient_funds,21,5,204.8,5,0,0,0,0.175,0,LINK_AFTER_2H,90,1,5663.26
195,459,2026-03-07 22:43:05.317063,10919.43,net_banking,card_blocked,22,5,17.7,3,2,1,2,0.218,0,NO_CONTACT,0,0,0.0
196,761,2026-03-07 23:34:39.055811,5710.89,credit_card,card_blocked,23,5,50.5,2,0,0,1,0.099,0,NO_CONTACT,0,0,0.0
197,193,2026-03-08 00:26:12.794559,806.45,debit_card,insufficient_funds,0,6,318.6,1,3,0,0,0.09,0,LINK_AFTER_2H,112,0,0.0
198,125,2026-03-08 01:17:46.533307,6672.13,net_banking,temporary_network_issue,1,6,176.2,1,4,0,3,0.255,0,LINK_AFTER_2H,103,0,0.0
199,83,2026-03-08 02:09:20.272054,6462.74,debit_card,risk_declined,2,6,208.1,4,0,0,2,0.251,0,LINK_NOW,24,0,0.0
200,71,2026-03-08 03:00:54.010802,2317.8,credit_card,bank_limit_exceeded,3,6,98.3,1,1,0,1,0.226,0,NO_CONTACT,0,0,0.0
201,710,2026-03-08 03:52:27.749550,832.74,credit_card,card_blocked,3,6,103.4,2,0,0,2,0.118,0,LINK_NEXT_MORNING,596,1,731.54
202,459,2026-03-08 04:44:01.488298,2571.42,upi,bank_limit_exceeded,4,6,17.7,3,2,1,2,0.086,0,LINK_NEXT_MORNING,615,1,2342.61
203,83,2026-03-08 05:35:35.227045,2956.31,upi,insufficient_funds,5,6,208.1,4,0,0,3,0.203,0,LINK_NOW,7,0,0.0
204,83,2026-03-08 06:27:08.965793,605.92,debit_card,bank_limit_exceeded,6,6,208.1,4,0,0,1,0.168,0,NO_CONTACT,0,0,0.0
205,459,2026-03-08 07:18:42.704541,7053.17,credit_card,insufficient_funds,7,6,17.7,3,2,1,1,0.107,0,LINK_NEXT_MORNING,485,1,5685.99
206,125,2026-03-08 08:10:16.443289,1558.8,wallet,temporary_network_issue,8,6,176.2,1,4,0,1,0.042,0,NO_CONTACT,0,1,1356.83
207,340,2026-03-08 09:01:50.182036,2399.36,debit_card,insufficient_funds,9,6,388.0,1,3,0,0,0.164,0,LINK_NOW,14,1,2274.11
208,710,2026-03-08 09:53:23.920784,3879.71,debit_card,risk_declined,9,6,103.4,2,0,0,1,0.441,1,LINK_NOW,18,0,0.0
209,346,2026-03-08 10:44:57.659532,3136.24,net_banking,insufficient_funds,10,6,51.1,1,1,0,3,0.105,0,LINK_NOW,19,0,0.0
210,459,2026-03-08 11:36:31.398280,2174.75,credit_card,insufficient_funds,11,6,17.7,3,2,1,0,0.075,0,LINK_NEXT_MORNING,560,1,1958.19
211,233,2026-03-08 12:28:05.137027,764.45,net_banking,temporary_network_issue,12,6,189.5,4,2,0,0,0.197,0,NO_CONTACT,0,1,624.8
212,233,2026-03-08 13:19:38.875775,14699.64,upi,insufficient_funds,13,6,189.5,4,2,0,2,0.358,0,LINK_NEXT_MORNING,575,0,0.0
213,352,2026-03-08 14:11:12.614523,13027.38,credit_card,insufficient_funds,14,6,5.5,3,1,0,3,0.029,0,LINK_AFTER_2H,148,1,11705.42
214,193,2026-03-08 15:02:46.353271,9109.28,net_banking,card_blocked,15,6,318.6,1,3,0,1,0.283,0,LINK_NOW,5,0,0.0
215,459,2026-03-08 15:54:20.092018,2503.23,net_banking,insufficient_funds,15,6,17.7,3,2,1,1,0.234,0,LINK_NEXT_MORNING,646,0,0.0
216,747,2026-03-08 16:45:53.830766,4816.13,wallet,insufficient_funds,16,6,19.4,2,2,1,0,0.078,0,HUMAN_REVIEW,39,0,0.0
217,193,2026-03-08 17:37:27.569514,683.64,debit_card,insufficient_funds,17,6,318.6,1,3,0,1,0.061,0,LINK_AFTER_2H,98,0,0.0
218,233,2026-03-08 18:29:01.308262,2406.8,upi,insufficient_funds,18,6,189.5,4,2,0,2,0.181,0,NO_CONTACT,0,0,0.0
219,233,2026-03-08 19:20:35.047009,316.4,debit_card,temporary_network_issue,19,6,189.5,4,2,0,1,0.054,0,LINK_AFTER_2H,126,0,0.0
220,233,2026-03-08 20:12:08.785757,1223.62,debit_card,card_blocked,20,6,189.5,4,2,0,1,0.052,0,LINK_AFTER_2H,123,0,0.0
221,72,2026-03-08 21:03:42.524505,4794.36,credit_card,temporary_network_issue,21,6,125.2,3,1,0,1,0.111,0,HUMAN_REVIEW,106,1,4035.87
222,459,2026-03-08 21:55:16.263253,8287.88,upi,insufficient_funds,21,6,17.7,3,2,1,2,0.06,0,LINK_NEXT_MORNING,534,0,0.0
223,193,2026-03-08 22:46:50.002000,809.31,credit_card,card_blocked,22,6,318.6,1,3,0,0,0.096,0,NO_CONTACT,0,0,0.0
224,437,2026-03-08 23:38:23.740748,953.32,upi,temporary_network_issue,23,6,189.1,2,0,0,1,0.21,0,NO_CONTACT,0,0,0.0
225,459,2026-03-09 00:29:57.479496,3955.47,debit_card,temporary_network_issue,0,0,17.7,3,2,1,2,0.117,0,LINK_AFTER_2H,100,0,0.0
226,11,2026-03-09 01:21:31.218244,283.46,upi,insufficient_funds,1,0,55.1,2,1,0,0,0.289,0,LINK_NEXT_MORNING,554,1,275.58
227,710,2026-03-09 02:13:04.956991,13993.24,debit_card,insufficient_funds,2,0,103.4,2,0,0,2,0.069,0,NO_CONTACT,0,1,11340.67
228,91,2026-03-09 03:04:38.695739,842.87,credit_card,insufficient_funds,3,0,286.8,1,3,0,1,0.218,0,LINK_NEXT_MORNING,573,0,0.0
229,71,2026-03-09 03:56:12.434487,2026.9,net_banking,insufficient_funds,3,0,98.3,1,1,0,0,0.123,0,LINK_AFTER_2H,117,0,0.0
230,233,2026-03-09 04:47:46.173235,5443.59,debit_card,insufficient_funds,4,0,189.5,4,2,0,1,0.052,0,LINK_AFTER_2H,112,0,0.0
231,71,2026-03-09 05:39:19.911982,1900.29,debit_card,temporary_network_issue,5,0,98.3,1,1,0,1,0.106,0,NO_CONTACT,0,0,0.0
232,258,2026-03-09 06:30:53.650730,1571.54,net_banking,card_blocked,6,0,353.1,2,2,1,2,0.122,0,HUMAN_REVIEW,90,0,0.0
233,233,2026-03-09 07:22:27.389478,4307.0,credit_card,bank_limit_exceeded,7,0,189.5,4,2,0,1,0.185,1,HUMAN_REVIEW,88,0,0.0
234,700,2026-03-09 08:14:01.128226,1321.71,net_banking,card_blocked,8,0,74.5,2,1,0,1,0.228,0,HUMAN_REVIEW,108,0,0.0
235,233,2026-03-09 09:05:34.866973,3443.09,credit_card,card_blocked,9,0,189.5,4,2,0,1,0.163,0,NO_CONTACT,0,0,0.0
236,193,2026-03-09 09:57:08.605721,2371.95,credit_card,temporary_network_issue,9,0,318.6,1,3,0,0,0.312,1,LINK_NEXT_MORNING,589,0,0.0
237,173,2026-03-09 10:48:42.344469,565.46,upi,insufficient_funds,10,0,204.8,5,0,0,0,0.28,0,NO_CONTACT,0,0,0.0
238,233,2026-03-09 11:40:16.083217,10906.91,debit_card,temporary_network_issue,11,0,189.5,4,2,0,1,0.369,0,NO_CONTACT,0,1,9476.62
239,91,2026-03-09 12:31:49.821964,1569.59,upi,temporary_network_issue,12,0,286.8,1,3,0,1,0.061,0,LINK_NEXT_MORNING,596,0,0.0
240,233,2026-03-09 13:23:23.560712,4254.3,credit_card,card_blocked,13,0,189.5,4,2,0,2,0.075,0,LINK_NOW,10,0,0.0
241,710,2026-03-09 14:14:57.299460,912.62,credit_card,risk_declined,14,0,103.4,2,0,0,1,0.478,0,LINK_NOW,12,0,0.0
242,193,2026-03-09 15:06:31.038208,244.25,debit_card,insufficient_funds,15,0,318.6,1,3,0,0,0.351,0,LINK_AFTER_2H,117,0,0.0
243,747,2026-03-09 15:58:04.776955,8890.62,debit_card,insufficient_funds,15,0,19.4,2,2,1,2,0.173,0,LINK_NEXT_MORNING,593,0,0.0
244,459,2026-03-09 16:49:38.515703,2457.67,credit_card,temporary_network_issue,16,0,17.7,3,2,1,3,0.095,0,LINK_NEXT_MORNING,550,0,0.0
245,233,2026-03-09 17:41:12.254451,3029.92,credit_card,temporary_network_issue,17,0,189.5,4,2,0,1,0.123,0,NO_CONTACT,0,0,0.0
246,424,2026-03-09 18:32:45.993199,2610.85,credit_card,insufficient_funds,18,0,171.4,1,1,0,2,0.196,0,HUMAN_REVIEW,51,1,2426.97
247,83,2026-03-09 19:24:19.731946,31202.41,debit_card,temporary_network_issue,19,0,208.1,4,0,0,0,0.089,0,NO_CONTACT,0,0,0.0
248,748,2026-03-09 20:15:53.470694,6222.41,upi,insufficient_funds,20,0,31.2,2,0,2,3,0.191,0,HUMAN_REVIEW,67,0,0.0
249,710,2026-03-09 21:07:27.209442,5324.78,debit_card,card_blocked,21,0,103.4,2,0,0,0,0.076,0,LINK_AFTER_2H,103,1,4972.44
250,747,2026-03-09 21:59:00.948190,1227.07,net_banking,insufficient_funds,21,0,19.4,2,2,1,0,0.092,0,NO_CONTACT,0,1,1124.24
251,222,2026-03-09 22:50:34.686937,1998.68,credit_card,temporary_network_issue,22,0,220.2,1,1,0,1,0.138,0,NO_CONTACT,0,1,1883.85
252,71,2026-03-09 23:42:08.425685,2488.5,upi,risk_declined,23,0,98.3,1,1,0,1,0.061,0,LINK_AFTER_2H,95,0,0.0
253,233,2026-03-10 00:33:42.164433,5133.79,credit_card,bank_limit_exceeded,0,1,189.5,4,2,0,3,0.197,0,HUMAN_REVIEW,60,1,4879.16
254,594,2026-03-10 01:25:15.903181,1758.16,debit_card,bank_limit_exceeded,1,1,29.0,3,1,0,1,0.293,0,HUMAN_REVIEW,80,0,0.0
255,459,2026-03-10 02:16:49.641928,1631.0,credit_card,temporary_network_issue,2,1,17.7,3,2,1,0,0.374,0,HUMAN_REVIEW,32,1,1366.11
256,174,2026-03-10 03:08:23.380676,6486.84,debit_card,temporary_network_issue,3,1,278.2,2,3,0,1,0.23,0,LINK_AFTER_2H,106,0,0.0
257,91,2026-03-10 03:59:57.119424,16689.05,upi,temporary_network_issue,3,1,286.8,1,3,0,0,0.154,1,LINK_NEXT_MORNING,499,0,0.0
258,710,2026-03-10 04:51:30.858172,199.0,debit_card,insufficient_funds,4,1,103.4,2,0,0,1,0.462,0,LINK_AFTER_2H,96,0,0.0
259,173,2026-03-10 05:43:04.596919,6944.95,upi,insufficient_funds,5,1,204.8,5,0,0,1,0.29,0,NO_CONTACT,0,0,0.0
260,58,2026-03-10 06:34:38.335667,1797.16,upi,insufficient_funds,6,1,17.4,3,0,1,1,0.2,0,NO_CONTACT,0,1,1746.68
261,710,2026-03-10 07:26:12.074415,5107.36,credit_card,card_blocked,7,1,103.4,2,0,0,3,0.178,0,LINK_NOW,16,0,0.0
262,459,2026-03-10 08:17:45.813163,2072.69,debit_card,temporary_network_issue,8,1,17.7,3,2,1,2,0.211,0,LINK_NOW,25,0,0.0
263,100,2026-03-10 09:09:19.551910,1575.58,upi,insufficient_funds,9,1,168.1,1,1,0,2,0.19,0,LINK_NEXT_MORNING,713,0,0.0
264,682,2026-03-10 10:00:53.290658,2764.88,credit_card,card_blocked,10,1,62.7,0,0,0,1,0.206,0,LINK_NEXT_MORNING,697,0,0.0
265,5,2026-03-10 10:52:27.029406,449.14,upi,card_blocked,10,1,335.9,4,1,2,0,0.206,1,LINK_AFTER_2H,139,0,0.0
266,193,2026-03-10 11:44:00.768154,718.36,upi,card_blocked,11,1,318.6,1,3,0,3,0.263,0,LINK_NOW,20,0,0.0
267,499,2026-03-10 12:35:34.506901,1415.07,upi,temporary_network_issue,12,1,18.2,2,2,0,3,0.109,0,NO_CONTACT,0,1,1316.83
268,222,2026-03-10 13:27:08.245649,2586.27,net_banking,insufficient_funds,13,1,220.2,1,1,0,1,0.151,1,NO_CONTACT,0,0,0.0
269,233,2026-03-10 14:18:41.984397,10821.83,upi,insufficient_funds,14,1,189.5,4,2,0,0,0.029,0,LINK_NEXT_MORNING,634,0,0.0
270,233,2026-03-10 15:10:15.723145,6363.76,net_banking,risk_declined,15,1,189.5,4,2,0,2,0.306,0,LINK_NOW,12,0,0.0
271,233,2026-03-10 16:01:49.461892,1913.17,debit_card,insufficient_funds,16,1,189.5,4,2,0,2,0.157,0,LINK_AFTER_2H,129,0,0.0
272,193,2026-03-10 16:53:23.200640,635.47,credit_card,temporary_network_issue,16,1,318.6,1,3,0,1,0.256,0,HUMAN_REVIEW,34,0,0.0
273,233,2026-03-10 17:44:56.939388,2577.07,upi,temporary_network_issue,17,1,189.5,4,2,0,5,0.088,0,LINK_NEXT_MORNING,544,1,2475.46
274,459,2026-03-10 18:36:30.678136,4295.08,upi,bank_limit_exceeded,18,1,17.7,3,2,1,0,0.158,0,LINK_NEXT_MORNING,624,0,0.0
275,257,2026-03-10 19:28:04.416883,1391.19,debit_card,temporary_network_issue,19,1,335.3,2,0,0,3,0.185,0,NO_CONTACT,0,0,0.0
276,233,2026-03-10 20:19:38.155631,1791.12,debit_card,temporary_network_issue,20,1,189.5,4,2,0,3,0.165,0,NO_CONTACT,0,0,0.0
277,685,2026-03-10 21:11:11.894379,10152.35,debit_card,insufficient_funds,21,1,581.8,1,2,0,2,0.2,0,NO_CONTACT,0,0,0.0
278,233,2026-03-10 22:02:45.633127,3017.98,upi,bank_limit_exceeded,22,1,189.5,4,2,0,2,0.43,0,LINK_NEXT_MORNING,644,0,0.0
279,79,2026-03-10 22:54:19.371874,2523.94,credit_card,card_blocked,22,1,113.8,2,2,0,1,0.156,0,LINK_AFTER_2H,105,0,0.0
280,193,2026-03-10 23:45:53.110622,2351.71,net_banking,insufficient_funds,23,1,318.6,1,3,0,0,0.173,0,LINK_NOW,17,0,0.0
281,233,2026-03-11 00:37:26.849370,11906.16,upi,temporary_network_issue,0,2,189.5,4,2,0,1,0.1,0,HUMAN_REVIEW,32,0,0.0
282,233,2026-03-11 01:29:00.588118,259.06,credit_card,temporary_network_issue,1,2,189.5,4,2,0,2,0.178,0,LINK_AFTER_2H,107,0,0.0
283,314,2026-03-11 02:20:34.326865,4114.76,wallet,insufficient_funds,2,2,126.7,3,7,0,2,0.19,0,LINK_AFTER_2H,130,0,0.0
284,153,2026-03-11 03:12:08.065613,262.6,wallet,temporary_network_issue,3,2,41.7,5,0,0,1,0.15,0,HUMAN_REVIEW,107,0,0.0
285,233,2026-03-11 04:03:41.804361,1397.8,upi,risk_declined,4,2,189.5,4,2,0,1,0.376,0,NO_CONTACT,0,0,0.0
286,459,2026-03-11 04:55:15.543109,322.6,debit_card,temporary_network_issue,4,2,17.7,3,2,1,0,0.283,0,LINK_NEXT_MORNING,496,0,0.0
287,400,2026-03-11 05:46:49.281856,3961.81,debit_card,card_blocked,5,2,303.4,3,1,0,2,0.063,0,LINK_NEXT_MORNING,562,0,0.0
288,233,2026-03-11 06:38:23.020604,200.38,net_banking,card_blocked,6,2,189.5,4,2,0,3,0.21,0,HUMAN_REVIEW,90,0,0.0
289,233,2026-03-11 07:29:56.759352,393.57,debit_card,card_blocked,7,2,189.5,4,2,0,4,0.262,0,HUMAN_REVIEW,76,0,0.0
290,193,2026-03-11 08:21:30.498100,2323.17,credit_card,temporary_network_issue,8,2,318.6,1,3,0,0,0.08,0,LINK_NOW,7,0,0.0
291,11,2026-03-11 09:13:04.236847,2544.2,upi,temporary_network_issue,9,2,55.1,2,1,0,1,0.177,0,LINK_NOW,3,0,0.0
292,594,2026-03-11 10:04:37.975595,16385.97,net_banking,insufficient_funds,10,2,29.0,3,1,0,0,0.142,0,NO_CONTACT,0,1,14532.88
293,83,2026-03-11 10:56:11.714343,18361.48,credit_card,insufficient_funds,10,2,208.1,4,0,0,2,0.186,1,NO_CONTACT,0,0,0.0
294,339,2026-03-11 11:47:45.453091,453.46,credit_card,bank_limit_exceeded,11,2,11.8,0,0,2,1,0.073,0,LINK_NEXT_MORNING,631,0,0.0
295,594,2026-03-11 12:39:19.191838,1208.99,net_banking,risk_declined,12,2,29.0,3,1,0,1,0.146,0,LINK_NOW,28,0,0.0
296,193,2026-03-11 13:30:52.930586,1456.38,upi,insufficient_funds,13,2,318.6,1,3,0,0,0.301,0,LINK_AFTER_2H,136,0,0.0
297,233,2026-03-11 14:22:26.669334,8144.05,debit_card,temporary_network_issue,14,2,189.5,4,2,0,3,0.199,0,LINK_NEXT_MORNING,535,0,0.0
298,83,2026-03-11 15:14:00.408082,1592.47,credit_card,bank_limit_exceeded,15,2,208.1,4,0,0,3,0.297,0,LINK_NEXT_MORNING,606,0,0.0
299,193,2026-03-11 16:05:34.146829,249.32,net_banking,insufficient_funds,16,2,318.6,1,3,0,4,0.358,0,LINK_NEXT_MORNING,554,0,0.0
300,205,2026-03-11 16:57:07.885577,6463.9,debit_card,temporary_network_issue,16,2,181.9,2,1,0,1,0.208,0,NO_CONTACT,0,0,0.0
301,459,2026-03-11 17:48:41.624325,1321.39,credit_card,insufficient_funds,17,2,17.7,3,2,1,2,0.181,0,LINK_NEXT_MORNING,555,0,0.0
302,233,2026-03-11 18:40:15.363073,16162.86,debit_card,card_blocked,18,2,189.5,4,2,0,0,0.225,0,HUMAN_REVIEW,43,1,13043.12
303,233,2026-03-11 19:31:49.101820,4026.21,debit_card,bank_limit_exceeded,19,2,189.5,4,2,0,2,0.042,0,LINK_NOW,6,1,3925.52
304,710,2026-03-11 20:23:22.840568,6556.05,debit_card,risk_declined,20,2,103.4,2,0,0,1,0.075,0,NO_CONTACT,0,0,0.0
305,747,2026-03-11 21:14:56.579316,5681.03,upi,temporary_network_issue,21,2,19.4,2,2,1,1,0.156,0,NO_CONTACT,0,0,0.0
306,631,2026-03-11 22:06:30.318064,741.68,debit_card,card_blocked,22,2,168.9,2,0,1,0,0.276,0,HUMAN_REVIEW,96,0,0.0
307,459,2026-03-11 22:58:04.056811,202.59,upi,temporary_network_issue,22,2,17.7,3,2,1,3,0.206,0,NO_CONTACT,0,1,186.56
308,193,2026-03-11 23:49:37.795559,17734.6,upi,insufficient_funds,23,2,318.6,1,3,0,0,0.148,0,LINK_NEXT_MORNING,703,1,14710.17
309,710,2026-03-12 00:41:11.534307,5587.11,net_banking,insufficient_funds,0,3,103.4,2,0,0,1,0.441,0,LINK_NOW,10,0,0.0
310,193,2026-03-12 01:32:45.273055,697.13,credit_card,bank_limit_exceeded,1,3,318.6,1,3,0,0,0.308,0,LINK_NOW,1,0,0.0
311,233,2026-03-12 02:24:19.011802,199.0,upi,insufficient_funds,2,3,189.5,4,2,0,2,0.103,0,NO_CONTACT,0,0,0.0
312,233,2026-03-12 03:15:52.750550,13761.99,upi,temporary_network_issue,3,3,189.5,4,2,0,1,0.265,0,NO_CONTACT,0,0,0.0
313,594,2026-03-12 04:07:26.489298,3207.93,debit_card,temporary_network_issue,4,3,29.0,3,1,0,0,0.218,0,LINK_AFTER_2H,106,1,2885.83
314,459,2026-03-12 04:59:00.228046,10641.6,debit_card,bank_limit_exceeded,4,3,17.7,3,2,1,0,0.352,0,HUMAN_REVIEW,71,0,0.0
315,233,2026-03-12 05:50:33.966793,4229.51,debit_card,card_blocked,5,3,189.5,4,2,0,0,0.149,0,LINK_NOW,25,0,0.0
316,193,2026-03-12 06:42:07.705541,1148.8,credit_card,card_blocked,6,3,318.6,1,3,0,2,0.362,0,LINK_NEXT_MORNING,604,1,950.59
317,233,2026-03-12 07:33:41.444289,1182.21,debit_card,temporary_network_issue,7,3,189.5,4,2,0,0,0.083,0,LINK_NOW,22,1,1100.58
318,193,2026-03-12 08:25:15.183037,2249.65,credit_card,card_blocked,8,3,318.6,1,3,0,0,0.056,0,HUMAN_REVIEW,62,0,0.0
319,193,2026-03-12 09:16:48.921784,2287.52,credit_card,card_blocked,9,3,318.6,1,3,0,1,0.182,0,HUMAN_REVIEW,115,0,0.0
320,710,2026-03-12 10:08:22.660532,699.41,debit_card,bank_limit_exceeded,10,3,103.4,2,0,0,1,0.25,0,NO_CONTACT,0,0,0.0
321,125,2026-03-12 10:59:56.399280,2134.55,upi,temporary_network_issue,10,3,176.2,1,4,0,0,0.044,0,HUMAN_REVIEW,74,0,0.0
322,32,2026-03-12 11:51:30.138028,6594.02,upi,temporary_network_issue,11,3,242.7,4,2,1,0,0.061,0,LINK_NEXT_MORNING,557,1,5607.9
323,233,2026-03-12 12:43:03.876775,2519.3,wallet,risk_declined,12,3,189.5,4,2,0,3,0.167,0,LINK_AFTER_2H,138,1,2304.83
324,233,2026-03-12 13:34:37.615523,5256.4,debit_card,risk_declined,13,3,189.5,4,2,0,0,0.066,0,HUMAN_REVIEW,49,0,0.0
325,193,2026-03-12 14:26:11.354271,3657.64,net_banking,insufficient_funds,14,3,318.6,1,3,0,2,0.307,0,HUMAN_REVIEW,82,1,3184.03
326,91,2026-03-12 15:17:45.093019,10240.5,upi,insufficient_funds,15,3,286.8,1,3,0,1,0.176,1,LINK_AFTER_2H,106,1,8216.52
327,747,2026-03-12 16:09:18.831766,4425.27,net_banking,bank_limit_exceeded,16,3,19.4,2,2,1,0,0.303,0,LINK_AFTER_2H,134,1,3892.33
328,193,2026-03-12 17:00:52.570514,803.16,credit_card,temporary_network_issue,17,3,318.6,1,3,0,2,0.032,0,LINK_NEXT_MORNING,615,0,0.0
329,83,2026-03-12 17:52:26.309262,435.25,debit_card,temporary_network_issue,17,3,208.1,4,0,0,0,0.407,0,LINK_NOW,6,1,367.8
330,710,2026-03-12 18:44:00.048010,22770.1,upi,insufficient_funds,18,3,103.4,2,0,0,2,0.153,0,NO_CONTACT,0,0,0.0
331,423,2026-03-12 19:35:33.786757,792.28,credit_card,temporary_network_issue,19,3,46.6,1,1,0,3,0.25,0,LINK_AFTER_2H,138,1,724.35
332,58,2026-03-12 20:27:07.525505,1823.05,credit_card,card_blocked,20,3,17.4,3,0,1,1,0.047,0,LINK_NOW,4,0,0.0
333,747,2026-03-12 21:18:41.264253,2328.83,debit_card,temporary_network_issue,21,3,19.4,2,2,1,2,0.247,0,NO_CONTACT,0,0,0.0
334,233,2026-03-12 22:10:15.003001,1188.33,upi,insufficient_funds,22,3,189.5,4,2,0,1,0.139,0,NO_CONTACT,0,0,0.0
335,733,2026-03-12 23:01:48.741748,9381.44,credit_card,insufficient_funds,23,3,184.1,2,2,0,1,0.148,0,LINK_NOW,3,0,0.0
336,71,2026-03-12 23:53:22.480496,2597.39,net_banking,bank_limit_exceeded,23,3,98.3,1,1,0,2,0.522,0,LINK_NOW,16,1,2359.89
337,103,2026-03-13 00:44:56.219244,385.3,credit_card,risk_declined,0,4,447.0,1,3,0,0,0.087,0,LINK_AFTER_2H,93,0,0.0
338,459,2026-03-13 01:36:29.957992,3579.98,debit_card,risk_declined,1,4,17.7,3,2,1,2,0.143,0,HUMAN_REVIEW,59,1,3195.64
339,193,2026-03-13 02:28:03.696739,2041.3,debit_card,card_blocked,2,4,318.6,1,3,0,2,0.095,0,LINK_AFTER_2H,141,1,1991.97
340,193,2026-03-13 03:19:37.435487,4707.8,credit_card,temporary_network_issue,3,4,318.6,1,3,0,0,0.273,0,HUMAN_REVIEW,83,0,0.0
341,459,2026-03-13 04:11:11.174235,25252.76,wallet,risk_declined,4,4,17.7,3,2,1,3,0.102,0,LINK_NEXT_MORNING,531,0,0.0
342,193,2026-03-13 05:02:44.912983,1019.09,upi,risk_declined,5,4,318.6,1,3,0,1,0.287,0,NO_CONTACT,0,0,0.0
343,773,2026-03-13 05:54:18.651730,535.55,debit_card,risk_declined,5,4,6.7,2,3,1,1,0.092,0,HUMAN_REVIEW,114,1,525.03
344,71,2026-03-13 06:45:52.390478,50000.0,credit_card,insufficient_funds,6,4,98.3,1,1,0,1,0.087,0,NO_CONTACT,0,0,0.0
345,233,2026-03-13 07:37:26.129226,626.85,debit_card,temporary_network_issue,7,4,189.5,4,2,0,0,0.081,0,LINK_AFTER_2H,132,0,0.0
346,233,2026-03-13 08:28:59.867974,24124.48,upi,card_blocked,8,4,189.5,4,2,0,0,0.01,0,LINK_NOW,9,0,0.0
347,233,2026-03-13 09:20:33.606721,29029.13,credit_card,temporary_network_issue,9,4,189.5,4,2,0,0,0.162,0,LINK_AFTER_2H,116,0,0.0
348,233,2026-03-13 10:12:07.345469,1654.04,debit_card,temporary_network_issue,10,4,189.5,4,2,0,1,0.249,0,LINK_NEXT_MORNING,482,1,1608.32
349,193,2026-03-13 11:03:41.084217,10355.81,debit_card,card_blocked,11,4,318.6,1,3,0,2,0.117,0,NO_CONTACT,0,0,0.0
350,173,2026-03-13 11:55:14.822965,703.09,credit_card,temporary_network_issue,11,4,204.8,5,0,0,1,0.176,0,NO_CONTACT,0,0,0.0
